# RECSRecommendations Upload File,,,,,,,,,,,,,,,,,,,,
## RECS''## RECS'' indicates a Recommendations pre-process header. Please do not remove these lines.,,,,,,,,,,,,,,,,,,,,
## RECS,,,,,,,,,,,,,,,,,,,,
## RECSUse this file to upload product display information to Recommendations. Each product has its own row. Each line must contain 19 values and if not all are filled a space should be left.,,,,,,,,,,,,,,,,,,,,
## RECSThe last 100 columns (entity.custom1 - entity.custom100) are custom. The name 'customN' can be replaced with a custom name such as 'onSale' or 'brand'.,,,,,,,,,,,,,,,,,,,,
## RECSIf the products already exist in Recommendations then changes uploaded here will override the data in Recommendations. Any new attributes entered here will be added to the product''s entry in Recommendations.,,,,,,,,,,,,,,,,,,,,
##RECSentity.id,entity.name,entity.categoryId,entity.message,entity.thumbnailUrl,entity.value,entity.pageUrl,entity.inventory,entity.margin,entity.hookline,entity.priceDisplayValue,entity.priceOriginalValue,entity.dealerLocatorUrl,entity.productGroup,entity.brandValueClass,entity.onlineDate,entity.keyBenefits1,entity.keyBenefits2,entity.keyBenefits3,entity.keyBenefits4,entity.keyBenefits5
KDN49X60NE,arsiv,arsiv,KDN49X60NE- AntiBacteria,//media3.bosch-home.com/Product_Shots/600x600/MCSA029331_KDN49X60NE_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/KDN49X60NE?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=KDN49X60NE,-,-,0,HighDoor (yüksek kapı)- Bombeli - Gümüş dış yüzey,LED üzerinden okunabilir- elektronik ısı ayarı,otomatik defrost sistemi,Multi Airflow,
KDN49V05NE,arsiv,arsiv,KDN49V05NE,//media3.bosch-home.com/Product_Shots/600x600/MCSA035853_KDN49V03NE_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/KDN49V05NE?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=KDN49V05NE,-,-,0,-,,,,
KDN49V00NE,arsiv,arsiv,çift kapılı buzdolabı- NoFrost,//media3.bosch-home.com/Product_Shots/600x600/MCSA029322_KDN49V00NE_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/KDN49V00NE?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=KDN49V00NE,-,-,0,HighDoor (yüksek kapı)- Bombeli,LED üzerinden okunabilir- elektronik ısı ayarı,otomatik defrost sistemi,Multi Airflow,
KDN49A70NE,arsiv,arsiv,çift kapılı buzdolabı- NoFrost,//media3.bosch-home.com/Product_Shots/600x600/MCSA028887_KDN49A70NE_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/KDN49A70NE?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=KDN49A70NE,-,-,0,HighDoor (yüksek kapı)- Bombeli Çelik dış yüzey kapı,LED üzerinden okunabilir- birbirinden ayrılmış- elektronik ısı ayarı,otomatik defrost sistemi,temiz hava filtresi,
KDN49A00NE,arsiv,arsiv,çift kapılı buzdolabı- NoFrost,//media3.bosch-home.com/Product_Shots/600x600/MCSA028845_KDN49A00NE_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/KDN49A00NE?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=KDN49A00NE,-,-,0,HighDoor (yüksek kapı)- Bombeli,LED üzerinden okunabilir- birbirinden ayrılmış- elektronik ısı ayarı,otomatik defrost sistemi,temiz hava filtresi,
KDN46VI20N,arsiv,arsiv,NoFrost- Üstten donduruculu buzdolabı,//media3.bosch-home.com/Product_Shots/600x600/MCSA00402846_C9685_KDN46VI20_28601_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/KDN46VI20N?breadcrumb=null,0,0,401 litre iç hacme ve VitaFresh tazelik sistemine sahip NoFrost üstten donduruculu buzdolabı- yiyecekleriniz için daha uzun süre tazelik sunar.,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=KDN46VI20N,-,Serie | 4,1482879600,A+ enerji sınıfı ile A enerji sınıfı buzdolaplarına göre %20 daha az enerji harcar.,Ayarlanabilir nem kontrol mekanizması sayesinde VitaFresh çekmecesinde meyve ve sebzeler daha uzun süre taze kalır.,"Buzdolabının diğer bölümlerine göre daha soğuk olan VitaFresh ""<>"" 0°C çekmecesi sayesinde kahvaltılıklarınız- et ve balık gibi hassas yiyecekleriniz 2 kata kadar daha uzun süre taze kalır.",Optimum konumu sayesinde aydınlık bir iç ortam sunarken gölgelenmeyi de engelleyen LED aydınlatmanın cihazın ömrü boyunca değiştirilmesi gerekmez.,
KDN46AW32N,arsiv,arsiv,NoFrost- Üstten donduruculu,//media3.bosch-home.com/Product_Shots/600x600/MCSA050654_KDN46AW30N_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/KDN46AW32N?breadcrumb=null,0,0,401 litre iç hacme ve VitaFresh plus tazelik sistemine sahip NoFrost üstten donduruculu buzdolabı- yiyecekleriniz için iki kata kadar daha uzun süre tazelik sunar.,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=KDN46AW32N,-,Serie | 6,1482879600,A++ enerji sınıfı ile A enerji sınıfı buzdolaplarına göre %40 daha az enerji harcar.,Ayarlanabilir nem kontrol mekanizmasına sahip sürgülü ve tamamen kapanabilen VitaFresh plus çekmecesi sayesinde meyve ve sebzeler en uygun nem oranında iki katına kadar daha uzun süre taze kalır.,"Ayarlanabilir sıcaklık mekanizması sayesinde VitaFresh plus ""<>"" 0°C çekmecesinde kahvaltılıklarınız- et ve balık gibi hassas yiyecekleriniz 2 kata kadar daha uzun süre taze kaldığı gibi ihtiyaç duyulmadığında çekmeceler kolayca çıkartılıp buzdolabınızda daha fazla kullanım alanı yaratılabilir.",Optimum konumu sayesinde aydınlık bir iç ortam sunarken gölgelenmeyi de engelleyen LED aydınlatmanın cihazın ömrü boyunca değiştirilmesi gerekmez.,Kapıya entegre LED elektronik sayesinde hem buzdolabı hem de dondurucu sıcaklığı kolayca ayarlanabilir.
KDN46AI32N,arsiv,arsiv,NoFrost- Üstten donduruculu,//media3.bosch-home.com/Product_Shots/600x600/MCSA00594409_D8035_KDN46AI32N_223481_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/KDN46AI32N?breadcrumb=null,0,0,A++ enerji sınıfında geniş hacimli NoFrost buzdolabı HydroFresh sayesinde meyve ve sebzeleri iki kat daha uzun süre taze tutar.,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=KDN46AI32N,-,Serie | 6,0,HydroFreshBox: Optimum nem oranının sağlanmasıyla meyve ve sebzeler iki kata kadar daha uzun süre taze kalır.,NoFrost: Buz oluşmasına karşı mükemmel koruma sayesinde zaman ve enerji tüketen buz çözdürme işlemine bir daha hiç gerek kalmaz.,ChillerBox: Buzdolabının diğer bölümlerine göre daha soğuk olması sayesinde et ve balık gibi yiyecekleri 2 kata kadar daha uzun süre taze tutar.,Kapıya entegre dijital elektronik-buzdolabının kapağı açılmadan kolayca kullanılabilir.,Buzdolabı ve derin dondurucu bölümleri için birbirinden ayrılmış sıcaklık ayarı.
KDN45V00NE,arsiv,arsiv,çift kapılı buzdolabı- NoFrost,//media3.bosch-home.com/Product_Shots/600x600/MCSA029348_KDN45V00NE_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/KDN45V00NE?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=KDN45V00NE,-,-,0,HighDoor (yüksek kapı)- Bombeli,LED üzerinden okunabilir- elektronik ısı ayarı,otomatik defrost sistemi,Multi Airflow,
KDN40X70NE,arsiv,arsiv,çift kapılı buzdolabı- Kolay temizlenebilinir Inox dış yüzey,//media3.bosch-home.com/Product_Shots/600x600/MCSA026281_KDN40X70NE_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/KDN40X70NE?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=KDN40X70NE,-,-,0,HighDoor (yüksek kapı)- Bombeli -,LED üzerinden okunabilir- elektronik ısı ayarı,otomatik defrost sistemi,Multi Airflow,
KDN40V00NE,arsiv,arsiv,çift kapılı buzdolabı- No Frost,//media3.bosch-home.com/Product_Shots/600x600/MCSA029349_KDN40V00NE_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/KDN40V00NE?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=KDN40V00NE,-,-,0,yüksek kapı- bombeli,LED üzerinden okunabilir elektronik ısı ayarı,otomatik defrost sistemi,yüksekliği ayarlanabilir ön ayaklar- tekerlekli arka ayaklar,
KDN40A60NE,arsiv,arsiv,çift kapılı buzdolabı- NoFrost,//media3.bosch-home.com/Product_Shots/600x600/MCSA028844_KDN40A60NE_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/KDN40A60NE?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=KDN40A60NE,-,-,0,HighDoor (yüksek kapı)- Bombeli Gümüş dış yüzey kapı,LED üzerinden okunabilir- birbirinden ayrılmış- elektronik ısı ayarı,otomatik defrost sistemi,temiz hava filtresi,
KDN40A00NE,arsiv,arsiv,çift kapılı buzdolabı- No Frost,//media3.bosch-home.com/Product_Shots/600x600/MCSA028840_KDN40A00NE_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/KDN40A00NE?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=KDN40A00NE,-,-,0,yüksek kapı- bombeli,LED üzerinden okunabilir- birbirinden ayrılmış- elektronik ısı ayarı,otomatik defrost sistemi,temiz hava filtresi,
KDN36V00NE,arsiv,arsiv,çift kapılı buzdolabı- No Frost,//media3.bosch-home.com/Product_Shots/600x600/MCSA026709_KDN36V00NE_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/KDN36V00NE?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=KDN36V00NE,-,-,0,yüksek kapı- bombeli,LED üzerinden okunabilir elektronik ısı ayarı,otomatik defrost sistemi,multi air flow,
KDN30V00NE,arsiv,arsiv,çift kapılı buzdolabı- No Frost,//media3.bosch-home.com/Product_Shots/600x600/MCSA029325_KDN30V00NE_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/KDN30V00NE?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=KDN30V00NE,-,-,0,yüksek kapı- bombeli,LED üzerinden okunabilir elektronik ısı ayarı,otomatik defrost sistemi,multi air flow,
KDD74AL20N,arsiv,arsiv,NoFrost- Üstten donduruculu buzdolabı,//media3.bosch-home.com/Product_Shots/600x600/MCSA00471234_D3798_KDD74AL20N_96184_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/KDD74AL20N?breadcrumb=null,0,0,598 litre iç hacme ve VitaFresh tazelik sistemine sahip NoFrost üstten donduruculu XXL buzdolabı- kalabalık aileler ve haftalık alışveriş yapanlar için daha fazla saklama kapasitesi sunarken yiyeceklerin daha uzun süre taze kalmalarını sağlar.,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=KDD74AL20N,Inox görünümlü kapılar,Serie | 4,1482879600,Ayarlanabilir nem kontrol mekanizması sayesinde VitaFresh çekmecesinde meyve ve sebzeler daha uzun süre taze kalır.,"Buzdolabının diğer bölümlerine göre daha soğuk olan VitaFresh ""<>"" 0°C çekmecesi sayesinde kahvaltılıklarınız- et ve balık gibi hassas yiyecekleriniz 2 kata kadar daha uzun süre taze kalır.",Optimum konumu sayesinde aydınlık bir iç ortam sunarken gölgelenmeyi de engelleyen LED aydınlatmanın cihazın ömrü boyunca değiştirilmesi gerekmez.,Kapıya entegre LED elektronik sayesinde hem buzdolabı hem de dondurucu sıcaklığı kolayca ayarlanabilir.,A+ enerji sınıfı ile A enerji sınıfı buzdolaplarına göre %20 daha az enerji harcar.
KAN62V70NE,arsiv,arsiv,Gardırop tipi buzdolabı,//media3.bosch-home.com/Product_Shots/600x600/MCSA044800_KAN62V40TI_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/KAN62V70NE?breadcrumb=null,0,0,Gardrop tipi NoFrost buzdolabı çözdürme işlemine gerek duymaz ve kapı elektroniği sayesinde modern bir görünüm sunar.,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=KAN62V70NE,-,Serie | 4,0,NoFrost: Buz oluşmasına karşı mükemmel koruma sayesinde zaman ve enerji tüketen buz çözdürme işlemine bir daha hiç gerek kalmaz.,TouchControl paneli üzerinden sıcaklık ayarları kolayca görülebilir ve değiştirilebilir.,Sebzeliklerin dalgalı tabanı meyve ve sebzeleri su yoğuşmasına karşı korur.,IceTwister: kolayca çıkarılıp doldurulabilir - istediğiniz miktarda buz için.,
KAN58A70NE,arsiv,arsiv,gardırop tipi soğutucu,//media3.bosch-home.com/Product_Shots/600x600/MCSA024725_KAN58A70_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/KAN58A70NE?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=KAN58A70NE,Kolay temizlenebilinir Inox dış yüzey,Serie | 6,0,enerji sınıfı: NO_FEATURE enerji tüketimi (kWh/yıl):590,toplam net hacim: 531 l,NoFrost,dijital ısı göstergesi ile soğutucu ve derin dondurucu bölmeleri için elektronik olarak ayrıştırılmış ısı kontrolü- su filtresi- çocuk kilidi,
KAN58A50NE,arsiv,arsiv,gardırop tipi soğutucu,//media3.bosch-home.com/Product_Shots/600x600/MCSA033647_KAN58A50NE_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/KAN58A50NE?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=KAN58A50NE,-,Serie | 6,0,Softline dizayn- Siyah renk dış yüzey,enerji sınıfı: X enerji tüketimi (kWh/yıl):590,toplam net hacim: 531 l,dijital ısı göstergesi ile soğutucu ve derin dondurucu bölmeleri için elektronik olarak ayrıştırılmış ısı kontrolü- su filtresi- çocuk kilidi,
KAD62A71NE,arsiv,arsiv,Gardırop tipi buzdolabı,//media3.bosch-home.com/Product_Shots/600x600/MCSA048237_KAD62A71_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/KAD62A71NE?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=KAD62A71NE,Kolay temizlenebilir inox,-,0,-,,,,
IXO4,arsiv,arsiv,IXO4,//media3.bosch-home.com/Product_Shots/600x600/no-picture-available.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/IXO4?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=IXO4,-,-,0,-,,,,
HSV745020T,arsiv,arsiv,HSV745020T Beyaz,//media3.bosch-home.com/Product_Shots/600x600/MCSA024938_HSV745020T_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HSV745020T?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HSV745020T,-,-,0,Multi Fonksiyolu fırın,2 normal- 1 güçlü- 1 ekonomik ocak gözü,Düğmeden otomatik ateşleme,Çelik ocak ızgarası,
HSV694020T,arsiv,arsiv,HSV694020T beyaz,//media3.bosch-home.com/Product_Shots/600x600/MCSA024949_HSV694020T_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HSV694020T?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HSV694020T,-,-,0,Elektro Fanlı Fırın,4 gözü gazlı (2 normal- 1 ekonomik- 1 WOK ),Düğmeden otomatik ateşleme,Çelik ocak ızgarası,
HSV64C020T,arsiv,arsiv,HSV64C020T beyaz,//media3.bosch-home.com/Product_Shots/600x600/MCSA024944_HSV64C020T_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HSV64C020T?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HSV64C020T,-,-,0,Elektro Fanlı Fırın,3 gözü gazlı (1 normal - 1 ekonomik - 1 güçlü) ve 1 elektrikli ocak gözü,Düğmeden otomatik ateşleme,Çelik ocak ızgarası,
HSV624050T,arsiv,arsiv,HSV624050T paslanmaz çelik,//media3.bosch-home.com/Product_Shots/600x600/MCSA024941_HSV624050T_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HSV624050T?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HSV624050T,-,-,0,Elektro Fanlı Fırın,4 gözü gazlı (2 normal- 1 güçlü- 1 ekonomik),Düğmeden otomatik ateşleme,Çelik ocak ızgarası,
HSV624020T,arsiv,arsiv,HSV624020T beyaz,//media3.bosch-home.com/Product_Shots/600x600/MCSA024940_HSV624020T_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HSV624020T?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HSV624020T,-,-,0,Elektro Fanlı Fırın,4 gözü gazlı (2 normal- 1 ekonomik- 1 WOK ),Düğmeden otomatik ateşleme,Çelik ocak ızgarası,
HSV594020T,arsiv,arsiv,HSV594020T beyaz,//media3.bosch-home.com/Product_Shots/600x600/MCSA024931_HSV594020T_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HSV594020T?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HSV594020T,-,-,0,Turbo Fırın,4 gözü gazlı (2 normal- 1 güçlü- 1 ekonomik),Düğmeden otomatik ateşleme,Çelik ocak ızgarası,
HSV52C020T,arsiv,arsiv,HSV52C020T beyaz,//media3.bosch-home.com/Product_Shots/600x600/MCSA024935_HSV52C020T_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HSV52C020T?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HSV52C020T,-,-,0,Turbo Fırın,3 gözü gazlı (1 normal - 1 ekonomik - 1 güçlü) ve 1 elektrikli ocak gözü,Düğmeden otomatik ateşleme,Çelik ocak ızgarası,
HSV524020T,arsiv,arsiv,HSV524020T beyaz,//media3.bosch-home.com/Product_Shots/600x600/MCSA024934_HSV524020T_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HSV524020T?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HSV524020T,-,-,0,Turbo Fırın,4 gözü gazlı (2 normal- 1 güçlü- 1 ekonomik),Düğmeden otomatik ateşleme,Çelik ocak ızgarası,
HSN152F,arsiv,arsiv,60 cm genişliğinde elektrikli solo fırın,//media3.bosch-home.com/Product_Shots/600x600/MCSA017207_HSN152F_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HSN152F?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HSN152F,-,-,0,Cam seramik ocak,4 hızlı ısınan ocak gözü,2 li atıl ısı göstergesi,Konvensiyonel fırın (statik)- klasik üst ve alt ısıtma- büyük yüzeyli ızgara,
HSE420120,arsiv,arsiv,Solo firin,//media3.bosch-home.com/Product_Shots/600x600/MCSA044013_HSE420120_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HSE420120?breadcrumb=null,0,0,4 pişirme programına sahip elektrikli solo fırın size tüm yemekleriniz için ideal ayarı sunar.,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HSE420120,-,Serie | 2,0,A -20%: A sınıfından %20 daha az enerji tüketimiyle en iyi pişirme sonuçları.,Katlanabilir kapı: fırının kolay açılıp kapanması için,,,
HSC140652,arsiv,arsiv,Sıcak tutma çekmecesi,//media3.bosch-home.com/Product_Shots/600x600/MCSA037029_HSC140652_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HSC140652?breadcrumb=null,0,0,Çok fonksiyonlu 14 cm'lik sıcak tutma çekmecesi: tabaklarınıza ön ısıtma yapmak- yiyeceklerinizi sıcak tutmak için ideal,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HSC140652,-,Serie | 8,0,Kolay temizlik: temper cam için kolay temizlik,,,,
HSC140650,arsiv,arsiv,paslanmaz çelik,//media3.bosch-home.com/Product_Shots/600x600/MCSA009353_HSC140650_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HSC140650?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HSC140650,-,-,0,Yiyecek maddelerini çözme ve sıcak tutmada- ayrıca servis takımlarını sıcak tutmada kullanılır,Sert cam iç hacim,30 to 80° C arası ısı ayarı (Cam yüzeydeki ısı),Çelik iç hacim,
HRG656XS2,arsiv,arsiv,HRG656XS2- paslanmaz çelik,//media3.bosch-home.com/Product_Shots/600x600/MCSA00766700_411048_HSG636BS1_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HRG656XS2?breadcrumb=null,0,0,PerfectBake- PerfectRoast ve buhar destekli pişirme özelliğine sahip ankastre fırın: sensörleri ve buhar desteği sayesinde otomatik olarak mükemmel yemekler hazırlar,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HRG656XS2,-,Serie | 8,0,4D hot Air: her raf seviyesinde mükemmel sonuçlar için homojen ısı dağılımı,DishAssist: sayısız yemek türü için otomatik olarak ayarlanmış program- ısı ve zaman ayarı.,TFT dokunmatik ekran: yüksek çözünürlüklü ekran- control ring sayesinde kolay kullanım,EcoClean Direct: kirleri emen özel kaplama sayesinde artık temizliğe gerek yok,A enerji sınıfı: Düşük enerji tüketimi ile mükemmel pişirme
HMT8956EU,arsiv,arsiv,Izgaralı mikrodalga,//media3.bosch-home.com/Product_Shots/600x600/MCSA018604_HMT8956_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HMT8956EU?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HMT8956EU,Çelik,-,0,50 cm genişliğinde asma dolap (minimum 30 cm derinlik),üst dolap için uygun,Inventer teknolojili,Elektronik tuşlar ve gömülebilir düğmeler sayesinde kolay kullanım,
HMT873L,arsiv,arsiv,Izgaralı mikrodalga,//media3.bosch-home.com/Product_Shots/600x600/MCSA029852_HMT873L_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HMT873L?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HMT873L,-,-,0,Kolay ve problemsiz kumanda ve ayarlama,900 W-Mikrodalga 5 gücü 900/600/360/180/90 W,1250 W gücünde ızgara,Mikrodalga ile kombineli ızgara 600/360/180/90 W,
HMT872L,arsiv,arsiv,Izgaralı mikrodalga,//media3.bosch-home.com/Product_Shots/600x600/MCSA012898_HMT872L_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HMT872L?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HMT872L,-,-,0,Kolay ve problemsiz kumanda ve ayarlama,900 W-Mikrodalga 5 gücü 900/600/360/180/90 W,1250 W gücünde ızgara,Mikrodalga ile kombineli ızgara 600/360/180/90 W,
HMT85GL53,arsiv,arsiv,Izgaralı mikrodalga,//media3.bosch-home.com/Product_Shots/600x600/MCSA036965_HMT85GL53_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HMT85GL53?breadcrumb=null,0,0,38 cm yüksekliğinde ankastre mikro dalga fırın: ekstra hızlı buz çözme- ısıtma ve yiyecek hazırlama için mükemmel çözüm,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HMT85GL53,-,Serie | 8,0,AutoPilot 10: 10 pre-set otomatik program sayesinde mükemmel pişirme,Otomatik ağırlık kontrolü: kolayca programı ve ağırlığı seçtiğinizde güç otomatik olarak ayarlanır,Izgara fonksiyonu: güçlü ızgarası sayesinde hızlı ve kolay ızgara yapabilirsiniz,Side-opening kapı: sağa veya sola açılan kapı,
HMT84M651,arsiv,arsiv,Mikrodalga,//media3.bosch-home.com/Product_Shots/600x600/MCSA039090_HMT84M651_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HMT84M651?breadcrumb=null,0,0,38 cm yüksekliğinde ankastre mikro dalga fırın: ekstra hızlı buz çözme- ısıtma ve yiyecek hazırlama için mükemmel çözüm,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HMT84M651,-,Serie | 2,0,AutoPilot 7: 7 pre-set otomatik program sayesinde mükemmel pişirme,Otomatik ağırlık kontrolü: kolayca programı ve ağırlığı seçtiğinizde güç otomatik olarak ayarlanır,Side-opening kapı: sağa veya sola açılan kapı,,
HMT84G651,arsiv,arsiv,Izgaralı mikrodalga,//media3.bosch-home.com/Product_Shots/600x600/MCSA038760_HMT84G651_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HMT84G651?breadcrumb=null,0,0,38 cm yüksekliğinde ankastre mikro dalga fırın: ekstra hızlı buz çözme- ısıtma ve yiyecek hazırlama için mükemmel çözüm,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HMT84G651,-,Serie | 2,0,AutoPilot 8: 8 pre-set otomatik program sayesinde mükemmel pişirme,Otomatik ağırlık kontrolü: kolayca programı ve ağırlığı seçtiğinizde güç otomatik olarak ayarlanır,Izgara fonksiyonu: güçlü ızgarası sayesinde hızlı ve kolay ızgara yapabilirsiniz,Side-opening kapı: sağa veya sola açılan kapı,
HMT75M654,arsiv,arsiv,Ankastre mikrodalga,//media3.bosch-home.com/Product_Shots/600x600/MCSA00722230_E4043_HMT75M654B_375473_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HMT75M654?breadcrumb=null,0,0,38 cm yüksekliğinde ankastre mikro dalga fırın: ekstra hızlı buz çözme- ısıtma ve yiyecek hazırlama için mükemmel çözüm,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HMT75M654,-,Serie | 6,0,Sola doğru açılabilen kapı,Çerçevesiz dizayn: Mutfağa kolay montaj- uyumlu birleştirme ve kolay temizlik,AutoPilot 7: 7 pre-set otomatik program sayesinde mükemmel pişirme,Sola doğru açılabilen kapı,
HMT75M621,arsiv,arsiv,Mikrodalga,//media3.bosch-home.com/Product_Shots/600x600/MCSA039110_HMT75M621_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HMT75M621?breadcrumb=null,0,0,38 cm yüksekliğinde ankastre mikro dalga fırın: ekstra hızlı buz çözme- ısıtma ve yiyecek hazırlama için mükemmel çözüm,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HMT75M621,-,Serie | 2,0,AutoPilot 7: 7 pre-set otomatik program sayesinde mükemmel pişirme,Otomatik ağırlık kontrolü: kolayca programı ve ağırlığı seçtiğinizde güç otomatik olarak ayarlanır,Side-opening kapı: sağa veya sola açılan kapı,,
HMT702C,arsiv,arsiv,Mikrodalga,//media3.bosch-home.com/Product_Shots/600x600/MCSA012840_HMT702C_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HMT702C?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HMT702C,-,-,0,Asma dolap altına monte edilebilir (asgari derinlik 32 cm),5 kademeli (800/600/360/180/90 W) 800 W gücünde mikrodalga,60 dk. kadar zaman ayarlı,Yandan açılır geniş ön kapak,
